line_no_1based	id	workload	n_core	split	reason
23774	W_false_sharing,TQ,seg00415	W_false_sharing	8	train	train_not_reached_by_step3500
23781	W_false_sharing,TQ,seg00422	W_false_sharing	8	train	train_not_reached_by_step3500
23792	W_false_sharing,TQ,seg00433	W_false_sharing	8	train	train_not_reached_by_step3500
23797	W_false_sharing,TQ,seg00438	W_false_sharing	8	train	train_not_reached_by_step3500
23802	W_false_sharing,TQ,seg00443	W_false_sharing	8	train	train_not_reached_by_step3500
23806	W_false_sharing,TQ,seg00447	W_false_sharing	8	train	train_not_reached_by_step3500
23812	W_false_sharing,TQ,seg00453	W_false_sharing	8	train	train_not_reached_by_step3500
23829	W_false_sharing,TQ,seg00470	W_false_sharing	8	train	train_not_reached_by_step3500
23833	W_false_sharing,TQ,seg00474	W_false_sharing	8	train	train_not_reached_by_step3500
23843	W_false_sharing,TQ,seg00484	W_false_sharing	8	train	train_not_reached_by_step3500
23848	W_false_sharing,TQ,seg00489	W_false_sharing	8	train	train_not_reached_by_step3500
23854	W_false_sharing,TQ,seg00495	W_false_sharing	8	train	train_not_reached_by_step3500
23867	W_false_sharing,TQ,seg00508	W_false_sharing	8	train	train_not_reached_by_step3500
23872	W_false_sharing,TQ,seg00513	W_false_sharing	8	train	train_not_reached_by_step3500
23910	W_false_sharing,TQ,seg00551	W_false_sharing	8	train	train_not_reached_by_step3500
23917	W_false_sharing,TQ,seg00558	W_false_sharing	8	train	train_not_reached_by_step3500
23919	W_false_sharing,TQ,seg00560	W_false_sharing	8	train	train_not_reached_by_step3500
23920	W_false_sharing,TQ,seg00561	W_false_sharing	8	train	train_not_reached_by_step3500
23926	W_false_sharing,TQ,seg00567	W_false_sharing	8	train	train_not_reached_by_step3500
23927	W_false_sharing,TQ,seg00568	W_false_sharing	8	train	train_not_reached_by_step3500
23930	W_false_sharing,TQ,seg00571	W_false_sharing	8	train	train_not_reached_by_step3500
23933	W_false_sharing,TQ,seg00574	W_false_sharing	8	train	train_not_reached_by_step3500
23934	W_false_sharing,TQ,seg00575	W_false_sharing	8	train	train_not_reached_by_step3500
23935	W_false_sharing,TQ,seg00576	W_false_sharing	8	train	train_not_reached_by_step3500
23946	W_feed_ranking,TQ,seg00006	W_feed_ranking	8	train	train_not_reached_by_step3500
23947	W_feed_ranking,TQ,seg00007	W_feed_ranking	8	train	train_not_reached_by_step3500
23949	W_feed_ranking,TQ,seg00009	W_feed_ranking	8	train	train_not_reached_by_step3500
23969	W_feed_ranking,TQ,seg00029	W_feed_ranking	8	train	train_not_reached_by_step3500
23972	W_feed_ranking,TQ,seg00032	W_feed_ranking	8	train	train_not_reached_by_step3500
23977	W_feed_ranking,TQ,seg00037	W_feed_ranking	8	train	train_not_reached_by_step3500
23984	W_feed_ranking,TQ,seg00044	W_feed_ranking	8	train	train_not_reached_by_step3500
23993	W_feed_ranking,TQ,seg00053	W_feed_ranking	8	train	train_not_reached_by_step3500
23996	W_feed_ranking,TQ,seg00056	W_feed_ranking	8	train	train_not_reached_by_step3500
24007	W_feed_ranking,TQ,seg00067	W_feed_ranking	8	train	train_not_reached_by_step3500
24017	W_feed_ranking,TQ,seg00077	W_feed_ranking	8	train	train_not_reached_by_step3500
24021	W_feed_ranking,TQ,seg00081	W_feed_ranking	8	train	train_not_reached_by_step3500
24032	W_feed_ranking,TQ,seg00092	W_feed_ranking	8	train	train_not_reached_by_step3500
24034	W_feed_ranking,TQ,seg00094	W_feed_ranking	8	train	train_not_reached_by_step3500
24036	W_feed_ranking,TQ,seg00096	W_feed_ranking	8	train	train_not_reached_by_step3500
24052	W_feed_ranking,TQ,seg00112	W_feed_ranking	8	train	train_not_reached_by_step3500
24057	W_feed_ranking,TQ,seg00117	W_feed_ranking	8	train	train_not_reached_by_step3500
24058	W_feed_ranking,TQ,seg00118	W_feed_ranking	8	train	train_not_reached_by_step3500
24059	W_feed_ranking,TQ,seg00119	W_feed_ranking	8	train	train_not_reached_by_step3500
24067	W_feed_ranking,TQ,seg00127	W_feed_ranking	8	train	train_not_reached_by_step3500
24068	W_feed_ranking,TQ,seg00128	W_feed_ranking	8	train	train_not_reached_by_step3500
24087	W_feed_ranking,TQ,seg00147	W_feed_ranking	8	train	train_not_reached_by_step3500
24095	W_feed_ranking,TQ,seg00155	W_feed_ranking	8	train	train_not_reached_by_step3500
24104	W_feed_ranking,TQ,seg00164	W_feed_ranking	8	train	train_not_reached_by_step3500
24117	W_feed_ranking,TQ,seg00177	W_feed_ranking	8	train	train_not_reached_by_step3500
24118	W_feed_ranking,TQ,seg00178	W_feed_ranking	8	train	train_not_reached_by_step3500
24119	W_feed_ranking,TQ,seg00179	W_feed_ranking	8	train	train_not_reached_by_step3500
24120	W_feed_ranking,TQ,seg00180	W_feed_ranking	8	train	train_not_reached_by_step3500
24124	W_feed_ranking,TQ,seg00184	W_feed_ranking	8	train	train_not_reached_by_step3500
24129	W_feed_ranking,TQ,seg00189	W_feed_ranking	8	train	train_not_reached_by_step3500
24132	W_feed_ranking,TQ,seg00192	W_feed_ranking	8	train	train_not_reached_by_step3500
24148	W_feed_ranking,TQ,seg00208	W_feed_ranking	8	train	train_not_reached_by_step3500
24152	W_feed_ranking,TQ,seg00212	W_feed_ranking	8	train	train_not_reached_by_step3500
24168	W_feed_ranking,TQ,seg00228	W_feed_ranking	8	train	train_not_reached_by_step3500
24180	W_feed_ranking,TQ,seg00240	W_feed_ranking	8	train	train_not_reached_by_step3500
24186	W_feed_ranking,TQ,seg00246	W_feed_ranking	8	train	train_not_reached_by_step3500
24194	W_feed_ranking,TQ,seg00254	W_feed_ranking	8	train	train_not_reached_by_step3500
24197	W_feed_ranking,TQ,seg00257	W_feed_ranking	8	train	train_not_reached_by_step3500
24199	W_feed_ranking,TQ,seg00259	W_feed_ranking	8	train	train_not_reached_by_step3500
24204	W_feed_ranking,TQ,seg00264	W_feed_ranking	8	train	train_not_reached_by_step3500
24205	W_feed_ranking,TQ,seg00265	W_feed_ranking	8	train	train_not_reached_by_step3500
24233	W_feed_ranking,TQ,seg00293	W_feed_ranking	8	train	train_not_reached_by_step3500
24249	W_feed_ranking,TQ,seg00309	W_feed_ranking	8	train	train_not_reached_by_step3500
24250	W_feed_ranking,TQ,seg00310	W_feed_ranking	8	train	train_not_reached_by_step3500
24255	W_feed_ranking,TQ,seg00315	W_feed_ranking	8	train	train_not_reached_by_step3500
24258	W_feed_ranking,TQ,seg00318	W_feed_ranking	8	train	train_not_reached_by_step3500
24259	W_feed_ranking,TQ,seg00319	W_feed_ranking	8	train	train_not_reached_by_step3500
24267	W_feed_ranking,TQ,seg00327	W_feed_ranking	8	train	train_not_reached_by_step3500
24269	W_feed_ranking,TQ,seg00329	W_feed_ranking	8	train	train_not_reached_by_step3500
24270	W_feed_ranking,TQ,seg00330	W_feed_ranking	8	train	train_not_reached_by_step3500
24275	W_feed_ranking,TQ,seg00335	W_feed_ranking	8	train	train_not_reached_by_step3500
24281	W_feed_ranking,TQ,seg00341	W_feed_ranking	8	train	train_not_reached_by_step3500
24290	W_feed_ranking,TQ,seg00350	W_feed_ranking	8	train	train_not_reached_by_step3500
24293	W_feed_ranking,TQ,seg00353	W_feed_ranking	8	train	train_not_reached_by_step3500
24312	W_feed_ranking,TQ,seg00372	W_feed_ranking	8	train	train_not_reached_by_step3500
24313	W_feed_ranking,TQ,seg00373	W_feed_ranking	8	train	train_not_reached_by_step3500
24319	W_feed_ranking,TQ,seg00379	W_feed_ranking	8	train	train_not_reached_by_step3500
24328	W_feed_ranking,TQ,seg00388	W_feed_ranking	8	train	train_not_reached_by_step3500
24334	W_feed_ranking,TQ,seg00394	W_feed_ranking	8	train	train_not_reached_by_step3500
24338	W_feed_ranking,TQ,seg00398	W_feed_ranking	8	train	train_not_reached_by_step3500
24343	W_feed_ranking,TQ,seg00403	W_feed_ranking	8	train	train_not_reached_by_step3500
24356	W_feed_ranking,TQ,seg00416	W_feed_ranking	8	train	train_not_reached_by_step3500
24360	W_feed_ranking,TQ,seg00420	W_feed_ranking	8	train	train_not_reached_by_step3500
24361	W_feed_ranking,TQ,seg00421	W_feed_ranking	8	train	train_not_reached_by_step3500
24367	W_feed_ranking,TQ,seg00427	W_feed_ranking	8	train	train_not_reached_by_step3500
24373	W_feed_ranking,TQ,seg00433	W_feed_ranking	8	train	train_not_reached_by_step3500
24379	W_feed_ranking,TQ,seg00439	W_feed_ranking	8	train	train_not_reached_by_step3500
24380	W_feed_ranking,TQ,seg00440	W_feed_ranking	8	train	train_not_reached_by_step3500
24382	W_feed_ranking,TQ,seg00442	W_feed_ranking	8	train	train_not_reached_by_step3500
24387	W_feed_ranking,TQ,seg00447	W_feed_ranking	8	train	train_not_reached_by_step3500
24405	W_feed_ranking,TQ,seg00465	W_feed_ranking	8	train	train_not_reached_by_step3500
24407	W_feed_ranking,TQ,seg00467	W_feed_ranking	8	train	train_not_reached_by_step3500
24435	W_feed_ranking,TQ,seg00495	W_feed_ranking	8	train	train_not_reached_by_step3500
24439	W_feed_ranking,TQ,seg00499	W_feed_ranking	8	train	train_not_reached_by_step3500
24447	W_feed_ranking,TQ,seg00507	W_feed_ranking	8	train	train_not_reached_by_step3500
24456	W_feed_ranking,TQ,seg00516	W_feed_ranking	8	train	train_not_reached_by_step3500
24462	W_feed_ranking,TQ,seg00522	W_feed_ranking	8	train	train_not_reached_by_step3500
24467	W_feed_ranking,TQ,seg00527	W_feed_ranking	8	train	train_not_reached_by_step3500
24469	W_feed_ranking,TQ,seg00529	W_feed_ranking	8	train	train_not_reached_by_step3500
24486	W_feed_ranking,TQ,seg00546	W_feed_ranking	8	train	train_not_reached_by_step3500
24492	W_feed_ranking,TQ,seg00552	W_feed_ranking	8	train	train_not_reached_by_step3500
24493	W_feed_ranking,TQ,seg00553	W_feed_ranking	8	train	train_not_reached_by_step3500
24500	W_feed_ranking,TQ,seg00560	W_feed_ranking	8	train	train_not_reached_by_step3500
24509	W_feed_ranking,TQ,seg00569	W_feed_ranking	8	train	train_not_reached_by_step3500
24515	W_feed_ranking,TQ,seg00575	W_feed_ranking	8	train	train_not_reached_by_step3500
24529	W_feed_ranking,TQ,seg00589	W_feed_ranking	8	train	train_not_reached_by_step3500
24532	W_feed_ranking,TQ,seg00592	W_feed_ranking	8	train	train_not_reached_by_step3500
24542	W_fp_compute_dense,TQ,seg00005	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24545	W_fp_compute_dense,TQ,seg00008	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24551	W_fp_compute_dense,TQ,seg00014	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24553	W_fp_compute_dense,TQ,seg00016	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24559	W_fp_compute_dense,TQ,seg00022	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24567	W_fp_compute_dense,TQ,seg00030	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24572	W_fp_compute_dense,TQ,seg00035	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24583	W_fp_compute_dense,TQ,seg00046	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24590	W_fp_compute_dense,TQ,seg00053	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24593	W_fp_compute_dense,TQ,seg00056	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24597	W_fp_compute_dense,TQ,seg00060	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24608	W_fp_compute_dense,TQ,seg00071	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24610	W_fp_compute_dense,TQ,seg00073	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24611	W_fp_compute_dense,TQ,seg00074	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24624	W_fp_compute_dense,TQ,seg00087	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24629	W_fp_compute_dense,TQ,seg00092	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24635	W_fp_compute_dense,TQ,seg00098	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24637	W_fp_compute_dense,TQ,seg00100	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24650	W_fp_compute_dense,TQ,seg00113	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24651	W_fp_compute_dense,TQ,seg00114	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24666	W_fp_compute_dense,TQ,seg00129	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24672	W_fp_compute_dense,TQ,seg00135	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24673	W_fp_compute_dense,TQ,seg00136	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24675	W_fp_compute_dense,TQ,seg00138	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24685	W_fp_compute_dense,TQ,seg00148	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24694	W_fp_compute_dense,TQ,seg00157	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24696	W_fp_compute_dense,TQ,seg00159	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24700	W_fp_compute_dense,TQ,seg00163	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24705	W_fp_compute_dense,TQ,seg00168	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24713	W_fp_compute_dense,TQ,seg00176	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24715	W_fp_compute_dense,TQ,seg00178	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24717	W_fp_compute_dense,TQ,seg00180	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24719	W_fp_compute_dense,TQ,seg00182	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24724	W_fp_compute_dense,TQ,seg00187	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24726	W_fp_compute_dense,TQ,seg00189	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24734	W_fp_compute_dense,TQ,seg00197	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24735	W_fp_compute_dense,TQ,seg00198	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24737	W_fp_compute_dense,TQ,seg00200	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24739	W_fp_compute_dense,TQ,seg00202	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24749	W_fp_compute_dense,TQ,seg00212	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24754	W_fp_compute_dense,TQ,seg00217	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24760	W_fp_compute_dense,TQ,seg00223	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24761	W_fp_compute_dense,TQ,seg00224	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24762	W_fp_compute_dense,TQ,seg00225	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24768	W_fp_compute_dense,TQ,seg00231	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24774	W_fp_compute_dense,TQ,seg00237	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24782	W_fp_compute_dense,TQ,seg00245	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24792	W_fp_compute_dense,TQ,seg00255	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24795	W_fp_compute_dense,TQ,seg00258	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24797	W_fp_compute_dense,TQ,seg00260	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24808	W_fp_compute_dense,TQ,seg00271	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24817	W_fp_compute_dense,TQ,seg00280	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24831	W_fp_compute_dense,TQ,seg00294	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24858	W_fp_compute_dense,TQ,seg00321	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24859	W_fp_compute_dense,TQ,seg00322	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24877	W_fp_compute_dense,TQ,seg00340	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24881	W_fp_compute_dense,TQ,seg00344	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24901	W_fp_compute_dense,TQ,seg00364	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24907	W_fp_compute_dense,TQ,seg00370	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24909	W_fp_compute_dense,TQ,seg00372	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24916	W_fp_compute_dense,TQ,seg00379	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24920	W_fp_compute_dense,TQ,seg00383	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24932	W_fp_compute_dense,TQ,seg00395	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24934	W_fp_compute_dense,TQ,seg00397	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24937	W_fp_compute_dense,TQ,seg00400	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24940	W_fp_compute_dense,TQ,seg00403	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24948	W_fp_compute_dense,TQ,seg00411	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24954	W_fp_compute_dense,TQ,seg00417	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24956	W_fp_compute_dense,TQ,seg00419	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24976	W_fp_compute_dense,TQ,seg00439	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24984	W_fp_compute_dense,TQ,seg00447	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24990	W_fp_compute_dense,TQ,seg00453	W_fp_compute_dense	8	train	train_not_reached_by_step3500
24999	W_fp_compute_dense,TQ,seg00462	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25004	W_fp_compute_dense,TQ,seg00467	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25026	W_fp_compute_dense,TQ,seg00489	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25029	W_fp_compute_dense,TQ,seg00492	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25031	W_fp_compute_dense,TQ,seg00494	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25044	W_fp_compute_dense,TQ,seg00507	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25049	W_fp_compute_dense,TQ,seg00512	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25057	W_fp_compute_dense,TQ,seg00520	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25061	W_fp_compute_dense,TQ,seg00524	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25066	W_fp_compute_dense,TQ,seg00529	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25073	W_fp_compute_dense,TQ,seg00536	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25075	W_fp_compute_dense,TQ,seg00538	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25084	W_fp_compute_dense,TQ,seg00547	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25086	W_fp_compute_dense,TQ,seg00549	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25106	W_fp_compute_dense,TQ,seg00569	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25112	W_fp_compute_dense,TQ,seg00575	W_fp_compute_dense	8	train	train_not_reached_by_step3500
25115	W_fp_compute_dense,TQ,seg00578	W_fp_compute_dense	8	train	train_not_reached_by_step3500
